Customers[Customer Key],Customers[Customer Name],Customers[Birth Date],Customers[Marital Status],Customers[Gender],Customers[Yearly Income],Customers[Total Children],Customers[Number of Children at Home],Customers[Education],Occupation,House Owner,Number of Cars Owned,Customer Type,Country,State
18069,"Madan, Cassandra",3-18-1947,S,F,20000,4,0,High School,Skilled Manual,0,2,Person,Australia,New South Wales
18096,"Jimenez, Jaime",3-28-1952,M,M,30000,3,0,High School,Skilled Manual,0,2,Person,Australia,New South Wales
18115,"Raman, Levi",9-19-1956,M,M,80000,2,0,High School,Skilled Manual,1,2,Person,Australia,New South Wales
152,"Gill, Melinda",2-25-1942,S,F,60000,2,0,Graduate Degree,Management,0,1,Person,Australia,New South Wales
2116,"Wu, Clarence",9-27-1966,S,M,110000,0,0,Graduate Degree,Management,1,1,Person,Australia,New South Wales
3103,"Huang, Lisa",2-27-1942,S,F,60000,2,0,Graduate Degree,Management,1,1,Person,Australia,New South Wales
3288,"Xie, Derek",8-27-1959,S,M,150000,0,0,Graduate Degree,Management,1,1,Person,Australia,New South Wales
3349,"Scott, Alex",11-16-1942,M,M,60000,2,0,Graduate Degree,Management,1,1,Person,Australia,New South Wales
4032,"Lin, Darryl",2-27-1977,M,M,10000,0,0,High School,Manual,1,1,Person,Australia,New South Wales
4269,"Wu, Shannon",10-08-1942,S,F,60000,2,0,Graduate Degree,Management,1,1,Person,Australia,New South Wales
4589,"Alvarez, Kristy",07-07-1969,M,F,110000,1,0,Graduate Degree,Management,1,1,Person,Australia,New South Wales
5691,"Wu, Aimee",11-02-1966,M,F,110000,0,0,Graduate Degree,Management,1,1,Person,Australia,New South Wales
6056,"She, Willie",11-09-1969,S,M,110000,1,0,Graduate Degree,Management,1,1,Person,Australia,New South Wales
6057,"Lal, Shaun",9-16-1969,S,M,110000,1,0,Graduate Degree,Management,1,1,Person,Australia,New South Wales
6058,"Raji, Tasha",8-27-1969,M,F,110000,1,0,Graduate Degree,Management,1,1,Person,Australia,New South Wales
6910,"Ortega, Joanna",05-02-1977,S,F,10000,0,0,High School,Manual,0,1,Person,Australia,New South Wales
7707,"Zheng, Darryl",5-19-1969,S,M,110000,1,0,Graduate Degree,Management,1,1,Person,Australia,New South Wales
8569,"Sun, Candice",09-06-1969,M,F,120000,1,0,Graduate Degree,Management,0,1,Person,Australia,New South Wales
8605,"Blanco, Wendy",09-06-1966,S,F,110000,0,0,Graduate Degree,Management,0,1,Person,Australia,New South Wales
9285,"Ashe, Deanna",06-12-1943,S,F,60000,2,0,Graduate Degree,Management,1,1,Person,Australia,New South Wales
9988,"Zeng, Marshall",12-13-1977,S,M,10000,0,0,High School,Manual,0,1,Person,Australia,New South Wales
10202,"Rogers, Anna",2-13-1929,S,F,80000,3,0,Graduate Degree,Management,1,1,Person,Australia,New South Wales
10260,"Cai, Curtis",7-25-1943,S,M,60000,2,0,Graduate Degree,Management,1,1,Person,Australia,New South Wales
10956,"Ferrier, Jenny",8-22-1969,S,F,110000,1,0,Graduate Degree,Management,1,1,Person,Australia,New South Wales
10957,"Kapoor, Jay",10-16-1969,S,M,120000,1,0,Graduate Degree,Management,0,1,Person,Australia,New South Wales
10958,"Shen, Kathryn",5-18-1969,M,F,120000,1,0,Graduate Degree,Management,1,1,Person,Australia,New South Wales
10960,"Dominguez, Jimmy",7-16-1969,M,M,130000,1,0,Graduate Degree,Management,1,1,Person,Australia,New South Wales
11034,"Zhao, Marshall",6-17-1942,S,M,50000,2,0,Graduate Degree,Management,1,1,Person,Australia,New South Wales
11913,"Moreno, Mallory",12-07-1969,S,F,110000,1,0,Graduate Degree,Management,1,1,Person,Australia,New South Wales
11950,"Butler, Gavin",3-20-1934,S,M,50000,1,0,Graduate Degree,Management,1,1,Person,Australia,New South Wales
12422,"Yuan, Willie",11-05-1969,S,M,110000,1,0,Graduate Degree,Management,1,1,Person,Australia,New South Wales
12423,"Alonso, Casey",1-14-1969,S,M,120000,1,0,Graduate Degree,Management,0,1,Person,Australia,New South Wales
13367,"Luo, Melvin",2-17-1969,S,M,120000,1,0,Graduate Degree,Management,0,1,Person,Australia,New South Wales
13464,"Zheng, Kristen",6-18-1930,M,F,90000,1,0,Graduate Degree,Management,1,1,Person,Australia,New South Wales
14120,"Lopez, Deanna",5-16-1969,M,F,110000,1,0,Graduate Degree,Management,1,1,Person,Australia,New South Wales
14121,"Rodriguez, Heidi",12-12-1969,S,F,110000,1,0,Graduate Degree,Management,0,1,Person,Australia,New South Wales
14269,"Andersen, Jaime",02-12-1939,M,M,60000,2,0,Graduate Degree,Management,0,1,Person,Australia,New South Wales
14270,"Martin, Tabitha",04-03-1939,S,F,60000,2,0,Graduate Degree,Management,1,1,Person,Australia,New South Wales
14273,"Xu, Edwin",3-22-1943,S,M,60000,2,0,Graduate Degree,Management,0,1,Person,Australia,New South Wales
14274,"Rai, Karl",06-05-1943,M,M,60000,2,0,Graduate Degree,Management,0,1,Person,Australia,New South Wales
15029,"Garcia, Brandy",10-14-1969,S,F,130000,1,0,Graduate Degree,Management,0,1,Person,Australia,New South Wales
15141,"Long, Emily",12-28-1966,S,F,100000,0,0,Graduate Degree,Management,0,1,Person,Australia,New South Wales
16745,"Pal, Gilbert",12-16-1942,M,M,50000,2,0,Graduate Degree,Management,1,1,Person,Australia,New South Wales
16747,"Raje, Dale",02-10-1943,S,M,60000,2,0,Graduate Degree,Management,0,1,Person,Australia,New South Wales
18192,"Weber, Chelsea",11-19-1969,S,F,130000,1,0,Graduate Degree,Management,0,1,Person,Australia,New South Wales
18459,"Moreno, Danny",2-24-1977,S,M,10000,0,0,High School,Manual,1,1,Person,Australia,New South Wales
96,"Kumar, Chad",09-01-1962,S,M,70000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
119,"Zeng, Alvin",07-03-1957,S,M,80000,1,0,Partial College,Skilled Manual,0,1,Person,Australia,New South Wales
357,"Carson, Terrence",5-27-1980,S,M,10000,0,0,Partial College,Manual,0,1,Person,Australia,New South Wales
359,"Malhotra, Cynthia",11-11-1978,S,F,10000,0,0,Partial College,Manual,0,1,Person,Australia,New South Wales
360,"Prasad, Jarrod",09-04-1978,S,M,10000,0,0,Partial College,Manual,0,1,Person,Australia,New South Wales
989,"Chapman, Kathryn",8-20-1962,S,F,70000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
991,"Vazquez, Joanna",7-15-1962,S,F,70000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
1010,"Martinez, Ann",08-03-1957,S,F,80000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
1241,"Sharma, Clayton",12-04-1980,S,M,10000,0,0,Partial College,Manual,0,1,Person,Australia,New South Wales
1242,"Sandberg, Kristine",11-06-1979,S,F,10000,0,0,Partial College,Manual,0,1,Person,Australia,New South Wales
1246,"Gonzalez, Francisco",11-26-1978,S,M,10000,0,0,Partial College,Manual,1,1,Person,Australia,New South Wales
1572,"Green, Jennifer",5-19-1980,M,F,10000,0,0,Partial College,Manual,0,1,Person,Australia,New South Wales
1574,"Rai, Grant",2-23-1980,S,M,10000,0,0,Partial College,Manual,0,1,Person,Australia,New South Wales
1575,"Raje, Derek",02-11-1980,S,M,10000,0,0,Partial College,Manual,0,1,Person,Australia,New South Wales
1576,"Shen, Jaclyn",09-12-1979,S,F,10000,0,0,Partial College,Manual,0,1,Person,Australia,New South Wales
1578,"Sanz, Francis",8-20-1979,S,M,10000,0,0,Partial College,Manual,1,1,Person,Australia,New South Wales
1580,"Sanchez, Lydia",09-10-1978,S,F,10000,0,0,Partial College,Manual,1,1,Person,Australia,New South Wales
2136,"Rai, Johnny",08-03-1957,S,M,80000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
2140,"Perez, Carmen",02-09-1956,S,F,70000,1,0,Partial College,Skilled Manual,0,1,Person,Australia,New South Wales
3048,"Alvarez, Linda",10-15-1962,S,F,70000,1,0,Partial College,Skilled Manual,0,1,Person,Australia,New South Wales
3125,"Li, Justin",09-11-1980,M,M,10000,0,0,Partial College,Manual,0,1,Person,Australia,New South Wales
3302,"Vazquez, Ruben",3-17-1962,M,M,70000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
3324,"Tang, Colin",9-20-1957,S,M,70000,1,0,Partial College,Skilled Manual,0,1,Person,Australia,New South Wales
4030,"Ye, Alejandro",06-04-1979,S,M,10000,0,0,Partial College,Manual,1,1,Person,Australia,New South Wales
4239,"Alonso, Jonathon",10-16-1956,M,M,70000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
5515,"Fernandez, Manuel",01-11-1980,S,M,10000,0,0,Partial College,Manual,1,1,Person,Australia,New South Wales
5713,"Lu, Suzanne",10-24-1956,S,F,70000,1,0,Partial College,Skilled Manual,0,1,Person,Australia,New South Wales
6725,"Blanco, Sheila",4-21-1980,M,F,10000,0,0,Partial College,Manual,1,1,Person,Australia,New South Wales
6729,"Perry, Maria",05-12-1978,S,F,10000,0,0,Partial College,Manual,0,1,Person,Australia,New South Wales
6730,"Garcia, Edgar",2-24-1978,M,M,10000,0,0,Partial College,Manual,0,1,Person,Australia,New South Wales
6732,"Sharma, Tracy",05-04-1978,M,F,10000,0,0,Partial College,Manual,0,1,Person,Australia,New South Wales
6906,"Yuan, Calvin",7-20-1980,M,M,10000,0,0,Partial College,Manual,1,1,Person,Australia,New South Wales
6908,"Luo, Priscilla",11-25-1978,M,F,10000,0,0,Partial College,Manual,1,1,Person,Australia,New South Wales
7305,"She, Yolanda",10-28-1957,S,F,70000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
7308,"Zhang, Amy",05-07-1956,S,F,70000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
7310,"Wu, Mandy",3-17-1956,S,F,70000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
8625,"Zhu, Wesley",01-09-1957,M,M,70000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
9155,"Luo, Raul",10-03-1978,S,M,10000,0,0,Partial College,Manual,0,1,Person,Australia,New South Wales
9156,"Fernandez, Jay",10-07-1977,M,M,10000,0,0,Partial College,Manual,1,1,Person,Australia,New South Wales
9813,"Prasad, Preston",2-17-1980,S,M,10000,0,0,Partial College,Manual,0,1,Person,Australia,New South Wales
9814,"Rothkugel, Michael",04-12-1979,M,M,10000,0,0,Partial College,Manual,1,1,Person,Australia,New South Wales
9815,"Lu, Margaret",04-01-1979,S,F,10000,0,0,Partial College,Manual,1,1,Person,Australia,New South Wales
9816,"Andersen, Tracy",02-05-1979,S,F,10000,0,0,Partial College,Manual,1,1,Person,Australia,New South Wales
10227,"Nara, Dale",4-26-1956,S,M,80000,1,0,Partial College,Skilled Manual,0,1,Person,Australia,New South Wales
11400,"Fernandez, Arthur",01-06-1980,S,M,10000,0,0,Partial College,Manual,1,1,Person,Australia,New South Wales
11404,"Beck, Cedric",2-21-1979,M,M,10000,0,0,Partial College,Manual,1,1,Person,Australia,New South Wales
11572,"Vazquez, Armando",02-10-1980,M,M,10000,0,0,Partial College,Manual,1,1,Person,Australia,New South Wales
11573,"Cai, Karen",11-03-1980,M,F,10000,0,0,Partial College,Manual,1,1,Person,Australia,New South Wales
11574,"Sanz, Lance",3-26-1980,S,M,10000,0,0,Partial College,Manual,0,1,Person,Australia,New South Wales
11575,"Zheng, Randy",3-21-1979,M,M,10000,0,0,Partial College,Manual,0,1,Person,Australia,New South Wales
11933,"Jai, Maurice",05-11-1962,S,M,70000,1,0,Partial College,Skilled Manual,0,1,Person,Australia,New South Wales
11963,"Martin, Casey",07-06-1957,M,M,70000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
12546,"Liu, Lacey",11-18-1957,S,F,70000,1,0,Partial College,Skilled Manual,0,1,Person,Australia,New South Wales
12994,"Fernandez, Rachael",05-05-1980,S,F,10000,0,0,Partial College,Manual,0,1,Person,Australia,New South Wales
13001,"Yang, Randy",9-27-1978,S,M,10000,0,0,Partial College,Manual,0,1,Person,Australia,New South Wales
13161,"Yuan, Carl",11-03-1980,S,M,10000,0,0,Partial College,Manual,1,1,Person,Australia,New South Wales
13162,"Kumar, Luke",02-04-1980,M,M,10000,0,0,Partial College,Manual,1,1,Person,Australia,New South Wales
13163,"Raje, Grant",7-17-1980,M,M,10000,0,0,Partial College,Manual,0,1,Person,Australia,New South Wales
14245,"Weber, Jay",03-07-1957,S,M,70000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
14250,"Watson, Alexandra",08-08-1957,S,F,70000,1,0,Partial College,Skilled Manual,0,1,Person,Australia,New South Wales
14253,"Zhang, Warren",04-04-1956,S,M,80000,1,0,Partial College,Skilled Manual,0,1,Person,Australia,New South Wales
14556,"Lu, Trisha",2-13-1980,M,F,10000,0,0,Partial College,Manual,0,1,Person,Australia,New South Wales
14559,"Wilson, Zachary",3-15-1980,S,M,10000,0,0,Partial College,Manual,1,1,Person,Australia,New South Wales
15139,"Chander, Latoya",03-09-1962,M,F,70000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
15160,"Raman, Virginia",07-10-1957,S,F,70000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
15744,"Chande, Derek",4-14-1962,S,M,70000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
15768,"Goel, Alisha",10-25-1957,S,F,70000,1,0,Partial College,Skilled Manual,0,1,Person,Australia,New South Wales
15769,"Shen, Cristina",12-12-1957,M,F,70000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
16722,"Pal, Clayton",01-11-1956,M,M,80000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
16723,"Jai, Melvin",11-02-1956,M,M,80000,1,0,Partial College,Skilled Manual,0,1,Person,Australia,New South Wales
16861,"Martin, Hector",6-21-1980,M,M,10000,0,0,Partial College,Manual,1,1,Person,Australia,New South Wales
17480,"Gomez, Marvin",06-07-1980,S,M,10000,0,0,Partial College,Manual,0,1,Person,Australia,New South Wales
17481,"Vazquez, Arthur",8-28-1980,S,M,10000,0,0,Partial College,Manual,1,1,Person,Australia,New South Wales
17482,"Moreno, Kristine",1-15-1979,M,F,10000,0,0,Partial College,Manual,1,1,Person,Australia,New South Wales
18320,"Pal, Alvin",7-14-1957,S,M,70000,1,0,Partial College,Skilled Manual,0,1,Person,Australia,New South Wales
18453,"Romero, Meredith",5-23-1979,S,F,10000,0,0,Partial College,Manual,1,1,Person,Australia,New South Wales
18457,"She, Lindsay",6-27-1978,S,F,10000,0,0,Partial College,Manual,1,1,Person,Australia,New South Wales
99,"Rubio, Mallory",05-01-1961,S,F,60000,1,0,Partial College,Skilled Manual,0,1,Person,Australia,New South Wales
111,"Yang, Curtis",06-06-1962,M,M,60000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
994,"Wang, Rosa",3-19-1961,S,F,60000,1,0,Partial College,Skilled Manual,0,1,Person,Australia,New South Wales
998,"Kapoor, Kristina",04-07-1960,M,F,60000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
1000,"Shan, Johnny",06-05-1960,M,M,60000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
2111,"Mehta, Levi",12-12-1961,M,M,60000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
2112,"Butler, Hannah",8-16-1961,S,F,60000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
2113,"Gao, Bianca",7-23-1961,S,F,60000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
3056,"Kumar, Alejandro",07-03-1960,M,M,60000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
3308,"Perez, Ross",06-05-1961,M,M,60000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
3314,"Smith, Christian",10-14-1960,M,M,60000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
3317,"Anand, Leonard",01-07-1962,M,M,60000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
4788,"Gonzalez, Cynthia",5-21-1961,S,F,60000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
4792,"Long, Megan",9-20-1960,M,F,60000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
5688,"Romero, Lawrence",04-11-1961,S,M,60000,1,0,Partial College,Skilled Manual,0,1,Person,Australia,New South Wales
5690,"Shen, Rafael",09-03-1961,M,M,60000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
5693,"Diaz, Jay",4-17-1960,M,M,60000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
5695,"Sun, Mandy",05-10-1960,M,F,60000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
6316,"Munoz, Carolyn",12-20-1960,M,F,60000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
6317,"Serrano, Marvin",11-14-1960,M,M,60000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
6330,"Wilson, Jasmine",10-26-1962,M,F,60000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
7280,"Suri, Rachael",9-20-1961,S,F,60000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
7282,"Li, Jaclyn",12-19-1961,S,F,60000,1,0,Partial College,Skilled Manual,0,1,Person,Australia,New South Wales
7286,"Romero, Roberto",08-04-1960,M,M,60000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
8601,"Andersen, Lacey",8-14-1961,M,F,60000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
8606,"Shan, Brad",11-27-1960,M,M,60000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
8616,"Sun, Franklin",12-03-1962,S,M,60000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
8621,"Vazquez, Andy",11-16-1961,S,M,60000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
9242,"Mehta, Cesar",08-03-1961,M,M,60000,1,0,Partial College,Skilled Manual,0,1,Person,Australia,New South Wales
9250,"Kumar, Tasha",07-03-1960,S,F,60000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
9253,"Raje, Darrell",6-23-1960,M,M,60000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
10197,"Alonso, Kathleen",5-13-1961,M,F,60000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
10200,"Raman, Ruth",06-08-1961,S,F,60000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
10222,"Sai, Martin",7-22-1961,M,M,60000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
10985,"Suarez, Kristy",2-19-1960,S,F,60000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
10986,"Torres, Eddie",10-14-1960,M,M,60000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
11005,"Ortega, Meghan",8-16-1960,M,F,60000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
11936,"Shen, Tamara",5-23-1961,S,F,60000,1,0,Partial College,Skilled Manual,0,1,Person,Australia,New South Wales
11940,"Arthur, Rebekah",06-12-1961,S,F,60000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
11944,"Parker, Timothy",10-07-1960,S,M,60000,1,0,Partial College,Skilled Manual,0,1,Person,Australia,New South Wales
12529,"Ferrier, Jaime",8-22-1961,M,M,60000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
12533,"Martinez, Brett",3-15-1960,M,M,60000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
13468,"He, Susan",5-27-1960,S,F,60000,1,0,Partial College,Skilled Manual,0,1,Person,Australia,New South Wales
13479,"Sharma, Lindsay",03-05-1961,S,F,60000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
14222,"Zhu, Erica",4-17-1961,S,F,60000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
14236,"Torres, Monique",12-28-1962,M,F,60000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
15140,"Nara, Derek",7-21-1961,S,M,60000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
15748,"Cai, Candice",01-05-1961,S,F,60000,1,0,Partial College,Skilled Manual,0,1,Person,Australia,New South Wales
15751,"Alvarez, Randall",02-09-1960,S,M,60000,1,0,Partial College,Skilled Manual,0,1,Person,Australia,New South Wales
15752,"Serrano, Mallory",7-25-1960,S,F,60000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
15754,"Patel, Summer",7-23-1960,S,F,60000,1,0,Partial College,Skilled Manual,0,1,Person,Australia,New South Wales
15764,"Shen, Grant",2-13-1961,M,M,60000,1,0,Partial College,Skilled Manual,1,1,Person,Australia,New South Wales
